model,endpoint,observed,predicted,weight,compound_index,compound_id_sha12
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,180,575626d60424
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,180,575626d60424
nuclei_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,180,575626d60424
compartment_route_5nn,cytotoxicity SRB,0,0.4,0.00083194676,180,575626d60424
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,180,575626d60424
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,180,575626d60424
cells_block_5nn,ER stress,0,0,0.00088495575,180,575626d60424
cytoplasm_block_5nn,ER stress,0,0,0.00088495575,180,575626d60424
nuclei_block_5nn,ER stress,0,0,0.00088495575,180,575626d60424
compartment_route_5nn,ER stress,0,0.2,0.00088495575,180,575626d60424
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,180,575626d60424
morphology_magnitude_5nn,heat shock,0,0.2,0.00085910653,180,575626d60424
cells_block_5nn,heat shock,0,0,0.00085910653,180,575626d60424
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,180,575626d60424
nuclei_block_5nn,heat shock,0,0,0.00085910653,180,575626d60424
compartment_route_5nn,heat shock,0,0,0.00085910653,180,575626d60424
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,180,575626d60424
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,180,575626d60424
cells_block_5nn,microtubule up,0,0,0.00078125,180,575626d60424
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,180,575626d60424
nuclei_block_5nn,microtubule up,0,0,0.00078125,180,575626d60424
compartment_route_5nn,microtubule up,0,0.2,0.00078125,180,575626d60424
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,180,575626d60424
morphology_magnitude_5nn,mitochondrial disruption up,0,0.2,0.0008291874,180,575626d60424
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,180,575626d60424
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,180,575626d60424
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,180,575626d60424
compartment_route_5nn,mitochondrial disruption up,0,0.2,0.0008291874,180,575626d60424
endpoint_prevalence,oxidative stress up,1,0.15829528,0.0047619048,180,575626d60424
morphology_magnitude_5nn,oxidative stress up,1,0.4,0.0047619048,180,575626d60424
cells_block_5nn,oxidative stress up,1,0,0.0047619048,180,575626d60424
cytoplasm_block_5nn,oxidative stress up,1,0,0.0047619048,180,575626d60424
nuclei_block_5nn,oxidative stress up,1,0,0.0047619048,180,575626d60424
compartment_route_5nn,oxidative stress up,1,0.4,0.0047619048,180,575626d60424
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,180,575626d60424
morphology_magnitude_5nn,proliferation decrease,0,0.4,0.00086956522,180,575626d60424
cells_block_5nn,proliferation decrease,0,0,0.00086956522,180,575626d60424
cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,180,575626d60424
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,180,575626d60424
compartment_route_5nn,proliferation decrease,0,0.4,0.00086956522,180,575626d60424
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,181,6021a4f9091f
morphology_magnitude_5nn,apoptosis up,0,0.2,0.00099601594,181,6021a4f9091f
cells_block_5nn,apoptosis up,0,0.2,0.00099601594,181,6021a4f9091f
cytoplasm_block_5nn,apoptosis up,0,0.4,0.00099601594,181,6021a4f9091f
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,181,6021a4f9091f
compartment_route_5nn,apoptosis up,0,0.4,0.00099601594,181,6021a4f9091f
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,181,6021a4f9091f
morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,181,6021a4f9091f
cells_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,181,6021a4f9091f
cytoplasm_block_5nn,cytotoxicity BLA,0,0.6,0.00095057034,181,6021a4f9091f
nuclei_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,181,6021a4f9091f
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,181,6021a4f9091f
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,181,6021a4f9091f
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,181,6021a4f9091f
cells_block_5nn,cytotoxicity SRB,0,0.4,0.00083194676,181,6021a4f9091f
cytoplasm_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,181,6021a4f9091f
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,181,6021a4f9091f
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,181,6021a4f9091f
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,181,6021a4f9091f
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,181,6021a4f9091f
cells_block_5nn,ER stress,0,0.2,0.00088495575,181,6021a4f9091f
cytoplasm_block_5nn,ER stress,0,0.4,0.00088495575,181,6021a4f9091f
nuclei_block_5nn,ER stress,0,0.2,0.00088495575,181,6021a4f9091f
compartment_route_5nn,ER stress,0,0,0.00088495575,181,6021a4f9091f
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,181,6021a4f9091f
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,181,6021a4f9091f
cells_block_5nn,heat shock,0,0.2,0.00085910653,181,6021a4f9091f
cytoplasm_block_5nn,heat shock,0,0.4,0.00085910653,181,6021a4f9091f
nuclei_block_5nn,heat shock,0,0,0.00085910653,181,6021a4f9091f
compartment_route_5nn,heat shock,0,0,0.00085910653,181,6021a4f9091f
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,181,6021a4f9091f
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,181,6021a4f9091f
cells_block_5nn,microtubule up,0,0,0.00078125,181,6021a4f9091f
cytoplasm_block_5nn,microtubule up,0,0.2,0.00078125,181,6021a4f9091f
nuclei_block_5nn,microtubule up,0,0,0.00078125,181,6021a4f9091f
compartment_route_5nn,microtubule up,0,0,0.00078125,181,6021a4f9091f
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,181,6021a4f9091f
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,181,6021a4f9091f
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,181,6021a4f9091f
cytoplasm_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,181,6021a4f9091f
nuclei_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,181,6021a4f9091f
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,181,6021a4f9091f
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,181,6021a4f9091f
morphology_magnitude_5nn,oxidative stress up,0,0.2,0.00090415913,181,6021a4f9091f
cells_block_5nn,oxidative stress up,0,0.4,0.00090415913,181,6021a4f9091f
cytoplasm_block_5nn,oxidative stress up,0,0.2,0.00090415913,181,6021a4f9091f
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,181,6021a4f9091f
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,181,6021a4f9091f
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,181,6021a4f9091f
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,181,6021a4f9091f
cells_block_5nn,proliferation decrease,0,0.4,0.00086956522,181,6021a4f9091f
cytoplasm_block_5nn,proliferation decrease,0,0.2,0.00086956522,181,6021a4f9091f
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,181,6021a4f9091f
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,181,6021a4f9091f
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,182,ae5ce95081d6
morphology_magnitude_5nn,apoptosis up,0,0.2,0.00099601594,182,ae5ce95081d6
cells_block_5nn,apoptosis up,0,0.6,0.00099601594,182,ae5ce95081d6
cytoplasm_block_5nn,apoptosis up,0,0.4,0.00099601594,182,ae5ce95081d6
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,182,ae5ce95081d6
compartment_route_5nn,apoptosis up,0,0.2,0.00099601594,182,ae5ce95081d6
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,182,ae5ce95081d6
morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,182,ae5ce95081d6
cells_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,182,ae5ce95081d6
cytoplasm_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,182,ae5ce95081d6
nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,182,ae5ce95081d6
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,182,ae5ce95081d6
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,182,ae5ce95081d6
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,182,ae5ce95081d6
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,182,ae5ce95081d6
cytoplasm_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,182,ae5ce95081d6
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,182,ae5ce95081d6
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,182,ae5ce95081d6
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,182,ae5ce95081d6
morphology_magnitude_5nn,ER stress,0,0.2,0.00088495575,182,ae5ce95081d6
cells_block_5nn,ER stress,0,0.2,0.00088495575,182,ae5ce95081d6
cytoplasm_block_5nn,ER stress,0,0.2,0.00088495575,182,ae5ce95081d6
nuclei_block_5nn,ER stress,0,0,0.00088495575,182,ae5ce95081d6
compartment_route_5nn,ER stress,0,0,0.00088495575,182,ae5ce95081d6
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,182,ae5ce95081d6
morphology_magnitude_5nn,heat shock,0,0.2,0.00085910653,182,ae5ce95081d6
cells_block_5nn,heat shock,0,0.2,0.00085910653,182,ae5ce95081d6
cytoplasm_block_5nn,heat shock,0,0.2,0.00085910653,182,ae5ce95081d6
nuclei_block_5nn,heat shock,0,0,0.00085910653,182,ae5ce95081d6
compartment_route_5nn,heat shock,0,0,0.00085910653,182,ae5ce95081d6
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,182,ae5ce95081d6
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,182,ae5ce95081d6
cells_block_5nn,microtubule up,0,0,0.00078125,182,ae5ce95081d6
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,182,ae5ce95081d6
nuclei_block_5nn,microtubule up,0,0,0.00078125,182,ae5ce95081d6
compartment_route_5nn,microtubule up,0,0,0.00078125,182,ae5ce95081d6
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,182,ae5ce95081d6
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,182,ae5ce95081d6
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,182,ae5ce95081d6
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,182,ae5ce95081d6
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,182,ae5ce95081d6
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,182,ae5ce95081d6
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,182,ae5ce95081d6
morphology_magnitude_5nn,oxidative stress up,0,0.2,0.00090415913,182,ae5ce95081d6
cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,182,ae5ce95081d6
cytoplasm_block_5nn,oxidative stress up,0,0,0.00090415913,182,ae5ce95081d6
nuclei_block_5nn,oxidative stress up,0,0,0.00090415913,182,ae5ce95081d6
compartment_route_5nn,oxidative stress up,0,0.2,0.00090415913,182,ae5ce95081d6
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,182,ae5ce95081d6
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,182,ae5ce95081d6
cells_block_5nn,proliferation decrease,0,0,0.00086956522,182,ae5ce95081d6
cytoplasm_block_5nn,proliferation decrease,0,0.2,0.00086956522,182,ae5ce95081d6
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,182,ae5ce95081d6
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,182,ae5ce95081d6
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,183,9a6a7754cc73
morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,183,9a6a7754cc73
cells_block_5nn,apoptosis up,0,0,0.00099601594,183,9a6a7754cc73
cytoplasm_block_5nn,apoptosis up,0,0.4,0.00099601594,183,9a6a7754cc73
nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,183,9a6a7754cc73
compartment_route_5nn,apoptosis up,0,0,0.00099601594,183,9a6a7754cc73
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,183,9a6a7754cc73
morphology_magnitude_5nn,cytotoxicity BLA,0,0,0.00095057034,183,9a6a7754cc73
cells_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,183,9a6a7754cc73
cytoplasm_block_5nn,cytotoxicity BLA,0,0,0.00095057034,183,9a6a7754cc73
nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,183,9a6a7754cc73
compartment_route_5nn,cytotoxicity BLA,0,0,0.00095057034,183,9a6a7754cc73
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,183,9a6a7754cc73
morphology_magnitude_5nn,cytotoxicity SRB,0,0.2,0.00083194676,183,9a6a7754cc73
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,183,9a6a7754cc73
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,183,9a6a7754cc73
nuclei_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,183,9a6a7754cc73
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,183,9a6a7754cc73
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,183,9a6a7754cc73
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,183,9a6a7754cc73
cells_block_5nn,ER stress,0,0.2,0.00088495575,183,9a6a7754cc73
cytoplasm_block_5nn,ER stress,0,0,0.00088495575,183,9a6a7754cc73
nuclei_block_5nn,ER stress,0,0,0.00088495575,183,9a6a7754cc73
compartment_route_5nn,ER stress,0,0.2,0.00088495575,183,9a6a7754cc73
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,183,9a6a7754cc73
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,183,9a6a7754cc73
cells_block_5nn,heat shock,0,0.2,0.00085910653,183,9a6a7754cc73
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,183,9a6a7754cc73
nuclei_block_5nn,heat shock,0,0,0.00085910653,183,9a6a7754cc73
compartment_route_5nn,heat shock,0,0,0.00085910653,183,9a6a7754cc73
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,183,9a6a7754cc73
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,183,9a6a7754cc73
cells_block_5nn,microtubule up,0,0,0.00078125,183,9a6a7754cc73
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,183,9a6a7754cc73
nuclei_block_5nn,microtubule up,0,0,0.00078125,183,9a6a7754cc73
compartment_route_5nn,microtubule up,0,0,0.00078125,183,9a6a7754cc73
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,183,9a6a7754cc73
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,183,9a6a7754cc73
cells_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,183,9a6a7754cc73
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,183,9a6a7754cc73
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,183,9a6a7754cc73
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,183,9a6a7754cc73
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,183,9a6a7754cc73
morphology_magnitude_5nn,oxidative stress up,0,0.2,0.00090415913,183,9a6a7754cc73
cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,183,9a6a7754cc73
cytoplasm_block_5nn,oxidative stress up,0,0,0.00090415913,183,9a6a7754cc73
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,183,9a6a7754cc73
compartment_route_5nn,oxidative stress up,0,0.2,0.00090415913,183,9a6a7754cc73
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,183,9a6a7754cc73
morphology_magnitude_5nn,proliferation decrease,0,0.2,0.00086956522,183,9a6a7754cc73
cells_block_5nn,proliferation decrease,0,0,0.00086956522,183,9a6a7754cc73
cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,183,9a6a7754cc73
nuclei_block_5nn,proliferation decrease,0,0.2,0.00086956522,183,9a6a7754cc73
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,183,9a6a7754cc73
endpoint_prevalence,apoptosis up,1,0.23592085,0.0032051282,184,0e7ddb5e958e
morphology_magnitude_5nn,apoptosis up,1,0.2,0.0032051282,184,0e7ddb5e958e
cells_block_5nn,apoptosis up,1,0.2,0.0032051282,184,0e7ddb5e958e
cytoplasm_block_5nn,apoptosis up,1,0.4,0.0032051282,184,0e7ddb5e958e
nuclei_block_5nn,apoptosis up,1,0,0.0032051282,184,0e7ddb5e958e
compartment_route_5nn,apoptosis up,1,0.2,0.0032051282,184,0e7ddb5e958e
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,184,0e7ddb5e958e
morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,184,0e7ddb5e958e
cells_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,184,0e7ddb5e958e
cytoplasm_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,184,0e7ddb5e958e
nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,184,0e7ddb5e958e
compartment_route_5nn,cytotoxicity BLA,0,0,0.00095057034,184,0e7ddb5e958e
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,184,0e7ddb5e958e
morphology_magnitude_5nn,cytotoxicity SRB,0,0.2,0.00083194676,184,0e7ddb5e958e
cells_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,184,0e7ddb5e958e
cytoplasm_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,184,0e7ddb5e958e
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,184,0e7ddb5e958e
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,184,0e7ddb5e958e
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,184,0e7ddb5e958e
morphology_magnitude_5nn,ER stress,0,0.2,0.00088495575,184,0e7ddb5e958e
cells_block_5nn,ER stress,0,0,0.00088495575,184,0e7ddb5e958e
cytoplasm_block_5nn,ER stress,0,0.2,0.00088495575,184,0e7ddb5e958e
nuclei_block_5nn,ER stress,0,0,0.00088495575,184,0e7ddb5e958e
compartment_route_5nn,ER stress,0,0,0.00088495575,184,0e7ddb5e958e
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,184,0e7ddb5e958e
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,184,0e7ddb5e958e
cells_block_5nn,heat shock,0,0.2,0.00085910653,184,0e7ddb5e958e
cytoplasm_block_5nn,heat shock,0,0.4,0.00085910653,184,0e7ddb5e958e
nuclei_block_5nn,heat shock,0,0,0.00085910653,184,0e7ddb5e958e
compartment_route_5nn,heat shock,0,0,0.00085910653,184,0e7ddb5e958e
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,184,0e7ddb5e958e
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,184,0e7ddb5e958e
cells_block_5nn,microtubule up,0,0,0.00078125,184,0e7ddb5e958e
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,184,0e7ddb5e958e
nuclei_block_5nn,microtubule up,0,0,0.00078125,184,0e7ddb5e958e
compartment_route_5nn,microtubule up,0,0,0.00078125,184,0e7ddb5e958e
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,184,0e7ddb5e958e
morphology_magnitude_5nn,mitochondrial disruption up,0,0.2,0.0008291874,184,0e7ddb5e958e
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,184,0e7ddb5e958e
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,184,0e7ddb5e958e
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,184,0e7ddb5e958e
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,184,0e7ddb5e958e
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,184,0e7ddb5e958e
morphology_magnitude_5nn,oxidative stress up,0,0.4,0.00090415913,184,0e7ddb5e958e
cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,184,0e7ddb5e958e
cytoplasm_block_5nn,oxidative stress up,0,0.2,0.00090415913,184,0e7ddb5e958e
nuclei_block_5nn,oxidative stress up,0,0,0.00090415913,184,0e7ddb5e958e
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,184,0e7ddb5e958e
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,184,0e7ddb5e958e
morphology_magnitude_5nn,proliferation decrease,0,0.4,0.00086956522,184,0e7ddb5e958e
cells_block_5nn,proliferation decrease,0,0.2,0.00086956522,184,0e7ddb5e958e
cytoplasm_block_5nn,proliferation decrease,0,0.2,0.00086956522,184,0e7ddb5e958e
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,184,0e7ddb5e958e
compartment_route_5nn,proliferation decrease,0,0.2,0.00086956522,184,0e7ddb5e958e
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,185,37421579905f
morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,185,37421579905f
cells_block_5nn,apoptosis up,0,0,0.00099601594,185,37421579905f
cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,185,37421579905f
nuclei_block_5nn,apoptosis up,0,0,0.00099601594,185,37421579905f
compartment_route_5nn,apoptosis up,0,0,0.00099601594,185,37421579905f
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,185,37421579905f
morphology_magnitude_5nn,cytotoxicity BLA,0,0,0.00095057034,185,37421579905f
cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,185,37421579905f
cytoplasm_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,185,37421579905f
nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,185,37421579905f
compartment_route_5nn,cytotoxicity BLA,0,0,0.00095057034,185,37421579905f
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,185,37421579905f
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,185,37421579905f
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,185,37421579905f
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,185,37421579905f
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,185,37421579905f
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,185,37421579905f
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,185,37421579905f
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,185,37421579905f
cells_block_5nn,ER stress,0,0,0.00088495575,185,37421579905f
cytoplasm_block_5nn,ER stress,0,0.2,0.00088495575,185,37421579905f
nuclei_block_5nn,ER stress,0,0,0.00088495575,185,37421579905f
compartment_route_5nn,ER stress,0,0,0.00088495575,185,37421579905f
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,185,37421579905f
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,185,37421579905f
cells_block_5nn,heat shock,0,0,0.00085910653,185,37421579905f
cytoplasm_block_5nn,heat shock,0,0.2,0.00085910653,185,37421579905f
nuclei_block_5nn,heat shock,0,0,0.00085910653,185,37421579905f
compartment_route_5nn,heat shock,0,0,0.00085910653,185,37421579905f
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,185,37421579905f
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,185,37421579905f
